Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE,Data Source,Orbital_cold_case_9_12_25 : TMD : ACUBESAT_10_12_25_PLEASE
Element,Bag_2_P,Element,ISIS_BatteryPack,Element,H001_powerApplied,Element,H003_powerApplied,Element,H004_powerApplied,Element,H005_powerApplied
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
127000.0,5.194794921037687,127000.0,9.352470146774076,127000.0,0.436,127000.0,0.10099992930000004,127000.0,0.0,127000.0,0.336
127200.0,5.310336981110113,127200.0,9.315623988512623,127200.0,0.436,127200.0,0.10099992930000004,127200.0,0.0,127200.0,0.336
127400.0,5.398142029851397,127400.0,9.280896943755724,127400.0,0.436,127400.0,0.10099992930000004,127400.0,0.0,127400.0,0.0
127600.0,5.476819645163395,127600.0,9.24380101442275,127600.0,0.436,127600.0,0.10099992930000004,127600.0,0.0,127600.0,0.0
127800.0,5.552206106321469,127800.0,9.204524790741495,127800.0,0.436,127800.0,0.10099992930000004,127800.0,0.0,127800.0,0.0
128000.0,5.6245033206427895,128000.0,9.16374920410152,128000.0,0.436,128000.0,0.10099992930000004,128000.0,0.0,128000.0,0.0
128200.0,5.692959653964481,128200.0,9.121962186570032,128200.0,0.436,128200.0,0.10099992930000004,128200.0,0.0,128200.0,0.0
128400.0,5.423332109276157,128400.0,9.086988514177667,128400.0,0.0,128400.0,0.10099992930000004,128400.0,0.0,128400.0,0.336
128600.0,5.262349079626231,128600.0,9.108273312606268,128600.0,0.0,128600.0,0.10099992930000004,128600.0,0.0,128600.0,0.336
128800.0,5.1765251280297955,128800.0,9.110805958992163,128800.0,0.0,128800.0,0.10099992930000004,128800.0,0.0,128800.0,0.0
129000.0,5.133275850582818,129000.0,9.107686618432577,129000.0,0.0,129000.0,0.10099992930000004,129000.0,0.0,129000.0,0.0
129200.0,5.104569825395595,129200.0,9.105174332106486,129200.0,0.0,129200.0,0.10099992930000004,129200.0,0.0,129200.0,0.0
129400.0,5.081197730575655,129400.0,9.103141844093878,129400.0,0.0,129400.0,0.10099992930000004,129400.0,0.0,129400.0,0.0
129600.0,5.058246279893229,129600.0,9.10291809033446,129600.0,0.0,129600.0,0.10099992930000004,129600.0,0.0,129600.0,0.0
129800.0,5.035949595740505,129800.0,9.104136337223045,129800.0,0.0,129800.0,0.10099992930000004,129800.0,0.0,129800.0,0.0
130000.0,5.016174277521328,130000.0,9.10527010823516,130000.0,0.0,130000.0,0.10099992930000004,130000.0,0.0,130000.0,0.0
130200.0,4.973686452651021,130200.0,9.136370630402352,130200.0,0.0,130200.0,0.10099992930000004,130200.0,0.84,130200.0,0.0
130400.0,4.925111524360468,130400.0,9.16322627926458,130400.0,0.0,130400.0,0.10099992930000004,130400.0,0.0,130400.0,0.0
130600.0,4.871300030541802,130600.0,9.198920027727036,130600.0,0.0,130600.0,0.10099992930000004,130600.0,0.0,130600.0,0.336
130800.0,4.834084027307312,130800.0,9.217515250559408,130800.0,0.0,130800.0,0.10099992930000004,130800.0,0.0,130800.0,0.336
131000.0,4.812908370210719,131000.0,9.226277265643498,131000.0,0.0,131000.0,0.10099992930000004,131000.0,0.0,131000.0,0.0
131200.0,4.798856829260279,131200.0,9.23375314756972,131200.0,0.0,131200.0,0.10099992930000004,131200.0,0.0,131200.0,0.0
131400.0,4.787435756877056,131400.0,9.240225647624168,131400.0,0.0,131400.0,0.10099992930000004,131400.0,0.0,131400.0,0.0
131600.0,4.7797700698063945,131600.0,9.244169070763348,131600.0,0.0,131600.0,0.10099992930000004,131600.0,0.0,131600.0,0.0
131800.0,4.773333416250878,131800.0,9.24795743676694,131800.0,0.0,131800.0,0.10099992930000004,131800.0,0.0,131800.0,0.0
132000.0,4.727825608417369,132000.0,9.256534850274814,132000.0,0.0,132000.0,0.10099992930000004,132000.0,0.0,132000.0,0.0
132200.0,4.660682969655943,132200.0,9.232647391710087,132200.0,0.0,132200.0,0.10099992930000004,132200.0,0.0,132200.0,0.0
132400.0,4.589070279793195,132400.0,9.193846242490787,132400.0,0.0,132400.0,0.10099992930000004,132400.0,0.0,132400.0,0.336
132600.0,4.518260026796573,132600.0,9.14801435941101,132600.0,0.0,132600.0,0.10099992930000004,132600.0,0.0,132600.0,0.0
132800.0,4.467218661556016,132800.0,9.121090317294627,132800.0,0.0,132800.0,0.10099992930000004,132800.0,0.0,132800.0,0.0
133000.0,4.427663684252896,133000.0,9.093814240190763,133000.0,0.0,133000.0,0.10099992930000004,133000.0,0.0,133000.0,0.0
133200.0,4.388574383990499,133200.0,9.062283705637704,133200.0,0.0,133200.0,0.10099992930000004,133200.0,0.84,133200.0,0.0
133400.0,4.348247417454923,133400.0,9.028078457642382,133400.0,0.0,133400.0,0.10099992930000004,133400.0,0.0,133400.0,0.0
133600.0,4.307150221615948,133600.0,8.991853279529618,133600.0,0.0,133600.0,0.10099992930000004,133600.0,0.0,133600.0,0.0
133800.0,4.2658461774865755,133800.0,8.954097270792628,133800.0,0.0,133800.0,0.10099992930000004,133800.0,0.0,133800.0,0.0
134000.0,4.224129104250987,134000.0,8.91433648609504,134000.0,0.0,134000.0,0.10099992930000004,134000.0,0.0,134000.0,0.0
134200.0,4.1735674932948195,134200.0,8.916795840071686,134200.0,0.0,134200.0,0.10099992930000004,134200.0,0.0,134200.0,0.336
134400.0,4.112944700484141,134400.0,8.933474989653227,134400.0,0.0,134400.0,0.10099992930000004,134400.0,0.0,134400.0,0.0
134600.0,4.075688066591029,134600.0,8.93399379688715,134600.0,0.0,134600.0,0.10099992930000004,134600.0,0.0,134600.0,0.0
134800.0,4.046453230562796,134800.0,8.939055139293334,134800.0,0.0,134800.0,0.10099992930000004,134800.0,0.84,134800.0,0.0
135000.0,4.0174097266685616,135000.0,8.944871007860797,135000.0,0.0,135000.0,0.10099992930000004,135000.0,0.0,135000.0,0.0
135200.0,3.999306465625844,135200.0,8.945307128180016,135200.0,0.0,135200.0,0.10099992930000004,135200.0,0.0,135200.0,0.0
135400.0,3.9841267504290605,135400.0,8.946447370871802,135400.0,0.0,135400.0,0.10099992930000004,135400.0,0.0,135400.0,0.0
135600.0,3.9686878683514655,135600.0,8.950035935668314,135600.0,0.0,135600.0,0.10099992930000004,135600.0,0.0,135600.0,0.0
135800.0,3.9550855331712547,135800.0,8.953204600122225,135800.0,0.0,135800.0,0.10099992930000004,135800.0,0.0,135800.0,0.0
136000.0,3.9372463066993775,136000.0,8.962674002449235,136000.0,0.0,136000.0,0.10099992930000004,136000.0,0.0,136000.0,0.0
136200.0,3.9163621043740227,136200.0,8.975996279760716,136200.0,0.0,136200.0,0.10099992930000004,136200.0,0.0,136200.0,0.0
136400.0,3.899507173438251,136400.0,8.984187050755702,136400.0,0.0,136400.0,0.10099992930000004,136400.0,0.0,136400.0,0.0
136600.0,3.8851530353652586,136600.0,8.992134702511816,136600.0,0.0,136600.0,0.10099992930000004,136600.0,0.0,136600.0,0.0
136800.0,3.8704331576749675,136800.0,9.001783395965717,136800.0,0.0,136800.0,0.10099992930000004,136800.0,0.0,136800.0,0.0
137000.0,3.8564108970847513,137000.0,9.011365332512192,137000.0,0.0,137000.0,0.10099992930000004,137000.0,0.0,137000.0,0.336
137200.0,3.8429583907073948,137200.0,9.020151792665583,137200.0,0.0,137200.0,0.10099992930000004,137200.0,0.0,137200.0,0.336
137400.0,3.832533556714207,137400.0,9.025925426663756,137400.0,0.0,137400.0,0.10099992930000004,137400.0,0.0,137400.0,0.336
137600.0,3.8136830837813216,137600.0,9.035444455258494,137600.0,0.0,137600.0,0.10099992930000004,137600.0,0.0,137600.0,0.0
137800.0,4.139008251034008,137800.0,9.021877361255626,137800.0,0.436,137800.0,0.10099992930000004,137800.0,0.84,137800.0,0.0
138000.0,4.372952556498506,138000.0,8.986420387978987,138000.0,0.436,138000.0,0.10099992930000004,138000.0,0.0,138000.0,0.0
138200.0,4.560158419964121,138200.0,8.938132627271385,138200.0,0.436,138200.0,0.10099992930000004,138200.0,0.0,138200.0,0.336
138400.0,4.707071110874158,138400.0,8.897633649731734,138400.0,0.436,138400.0,0.10099992930000004,138400.0,0.0,138400.0,0.0
138600.0,4.805919843202469,138600.0,8.86839414557925,138600.0,0.436,138600.0,0.10099992930000004,138600.0,0.0,138600.0,0.0
138800.0,4.888741679981045,138800.0,8.836400927743192,138800.0,0.436,138800.0,0.10099992930000004,138800.0,0.0,138800.0,0.0
139000.0,4.968022599286843,139000.0,8.801254539203354,139000.0,0.436,139000.0,0.10099992930000004,139000.0,0.0,139000.0,0.0
139200.0,5.045671526637123,139200.0,8.763762646564581,139200.0,0.436,139200.0,0.10099992930000004,139200.0,0.0,139200.0,0.0
139400.0,5.133693702303681,139400.0,8.71184615627325,139400.0,0.436,139400.0,0.10099992930000004,139400.0,0.84,139400.0,0.0
139600.0,5.212055856472967,139600.0,8.670608347079597,139600.0,0.436,139600.0,0.10099992930000004,139600.0,0.0,139600.0,0.336
139800.0,5.308838519919353,139800.0,8.663336898354888,139800.0,0.436,139800.0,0.10099992930000004,139800.0,0.0,139800.0,0.0
140000.0,5.409589074366642,140000.0,8.675693546313608,140000.0,0.436,140000.0,0.10099992930000004,140000.0,0.0,140000.0,0.0
140200.0,5.4640853452230465,140200.0,8.673471926816957,140200.0,0.436,140200.0,0.10099992930000004,140200.0,0.0,140200.0,0.0
140400.0,5.497861374220194,140400.0,8.670626772347688,140400.0,0.436,140400.0,0.10099992930000004,140400.0,0.0,140400.0,0.0
140600.0,5.524782432104614,140600.0,8.668340154623099,140600.0,0.436,140600.0,0.10099992930000004,140600.0,0.0,140600.0,0.0
140800.0,5.552133057503517,140800.0,8.667857382131382,140800.0,0.436,140800.0,0.10099992930000004,140800.0,0.0,140800.0,0.0
141000.0,5.579410386738307,141000.0,8.668188851884352,141000.0,0.436,141000.0,0.10099992930000004,141000.0,0.0,141000.0,0.0
141200.0,5.608551470792472,141200.0,8.671225596568494,141200.0,0.436,141200.0,0.10099992930000004,141200.0,0.0,141200.0,0.0
141400.0,5.633427830317143,141400.0,8.672876440068954,141400.0,0.436,141400.0,0.10099992930000004,141400.0,0.0,141400.0,0.0
141600.0,5.660658554668739,141600.0,8.678626598146272,141600.0,0.436,141600.0,0.10099992930000004,141600.0,0.0,141600.0,0.0
141800.0,5.522889712056119,141800.0,8.688551076672054,141800.0,0.0,141800.0,0.10099992930000004,141800.0,0.0,141800.0,0.0
142000.0,5.316645881937845,142000.0,8.700229746774234,142000.0,0.0,142000.0,0.10099992930000004,142000.0,0.0,142000.0,0.336
142200.0,5.238010607956751,142200.0,8.706830780644019,142200.0,0.0,142200.0,0.10099992930000004,142200.0,0.0,142200.0,0.336
142400.0,5.2001745593755935,142400.0,8.714148894982614,142400.0,0.0,142400.0,0.10099992930000004,142400.0,0.0,142400.0,0.336
142600.0,5.176225452223994,142600.0,8.720264170118199,142600.0,0.0,142600.0,0.10099992930000004,142600.0,0.0,142600.0,0.0
142800.0,5.158020417594206,142800.0,8.726003202053287,142800.0,0.0,142800.0,0.10099992930000004,142800.0,0.0,142800.0,0.0
143000.0,5.146928267521442,143000.0,8.72812872546648,143000.0,0.0,143000.0,0.10099992930000004,143000.0,0.0,143000.0,0.0
143200.0,5.138408099597351,143200.0,8.730293848930177,143200.0,0.0,143200.0,0.10099992930000004,143200.0,0.0,143200.0,0.0
143400.0,5.083665221043729,143400.0,8.733691082218531,143400.0,0.0,143400.0,0.10099992930000004,143400.0,0.0,143400.0,0.0
143600.0,5.0027455284856215,143600.0,8.703697160353963,143600.0,0.0,143600.0,0.10099992930000004,143600.0,0.0,143600.0,0.0
143800.0,4.916154407719564,143800.0,8.65881570003353,143800.0,0.0,143800.0,0.10099992930000004,143800.0,0.0,143800.0,0.336
144000.0,4.831098942184943,144000.0,8.608285697513363,144000.0,0.0,144000.0,0.10099992930000004,144000.0,0.0,144000.0,0.0
144200.0,4.768070914676358,144200.0,8.575480102874321,144200.0,0.0,144200.0,0.10099992930000004,144200.0,0.0,144200.0,0.0
144400.0,4.717495312697268,144400.0,8.542834252465754,144400.0,0.0,144400.0,0.10099992930000004,144400.0,0.0,144400.0,0.0
144600.0,4.669297234283456,144600.0,8.507484655073227,144600.0,0.0,144600.0,0.10099992930000004,144600.0,0.0,144600.0,0.0
144800.0,4.620533284681626,144800.0,8.469507676649222,144800.0,0.0,144800.0,0.10099992930000004,144800.0,0.0,144800.0,0.0
145000.0,4.571922706825225,145000.0,8.430574861734401,145000.0,0.0,145000.0,0.10099992930000004,145000.0,0.0,145000.0,0.0
145200.0,4.523248878250671,145200.0,8.389787161159877,145200.0,0.0,145200.0,0.10099992930000004,145200.0,0.0,145200.0,0.336
145400.0,4.465865350067717,145400.0,8.350918824507444,145400.0,0.0,145400.0,0.10099992930000004,145400.0,0.84,145400.0,0.336
145600.0,4.383982458019341,145600.0,8.370617476991713,145600.0,0.0,145600.0,0.10099992930000004,145600.0,0.0,145600.0,0.0
145800.0,4.3081198979623085,145800.0,8.386413574883226,145800.0,0.0,145800.0,0.10099992930000004,145800.0,0.0,145800.0,0.0
146000.0,4.25209027747458,146000.0,8.393072806954626,146000.0,0.0,146000.0,0.10099992930000004,146000.0,0.0,146000.0,0.0
146200.0,4.21458056103477,146200.0,8.395287185624472,146200.0,0.0,146200.0,0.10099992930000004,146200.0,0.0,146200.0,0.0
146400.0,4.1887653212414575,146400.0,8.396007098860755,146400.0,0.0,146400.0,0.10099992930000004,146400.0,0.0,146400.0,0.0
146600.0,4.166237332832731,146600.0,8.397898900997413,146600.0,0.0,146600.0,0.10099992930000004,146600.0,0.0,146600.0,0.0
146800.0,4.147790208031575,146800.0,8.399159812103095,146800.0,0.0,146800.0,0.10099992930000004,146800.0,0.0,146800.0,0.0
147000.0,4.128953888423191,147000.0,8.403514484557082,147000.0,0.0,147000.0,0.10099992930000004,147000.0,0.0,147000.0,0.336
147200.0,4.10965544870468,147200.0,8.408990954653607,147200.0,0.0,147200.0,0.10099992930000004,147200.0,0.0,147200.0,0.336
147400.0,4.087324686961311,147400.0,8.419565243729217,147400.0,0.0,147400.0,0.10099992930000004,147400.0,0.0,147400.0,0.0
147600.0,4.063531423127293,147600.0,8.432890584002212,147600.0,0.0,147600.0,0.10099992930000004,147600.0,0.0,147600.0,0.0
147800.0,4.045736748706781,147800.0,8.43944425108713,147800.0,0.0,147800.0,0.10099992930000004,147800.0,0.0,147800.0,0.0
148000.0,4.031314525630468,148000.0,8.445591541539478,148000.0,0.0,148000.0,0.10099992930000004,148000.0,0.0,148000.0,0.0
148200.0,4.017525974130493,148200.0,8.452678881127602,148200.0,0.0,148200.0,0.10099992930000004,148200.0,0.0,148200.0,0.0
148400.0,4.004031588341322,148400.0,8.459635360812674,148400.0,0.0,148400.0,0.10099992930000004,148400.0,0.0,148400.0,0.0
148600.0,3.9940071885028905,148600.0,8.463680298285563,148600.0,0.0,148600.0,0.10099992930000004,148600.0,0.0,148600.0,0.0
148800.0,3.9867997805805677,148800.0,8.46635182145542,148800.0,0.0,148800.0,0.10099992930000004,148800.0,0.0,148800.0,0.0
149000.0,3.9668359172145564,149000.0,8.475106340950145,149000.0,0.0,149000.0,0.10099992930000004,149000.0,0.0,149000.0,0.0
149200.0,3.9089145245225674,149200.0,8.462620856655562,149200.0,0.0,149200.0,0.10099992930000004,149200.0,0.0,149200.0,0.336
149400.0,3.8415802966522095,149400.0,8.428859301189775,149400.0,0.0,149400.0,0.10099992930000004,149400.0,0.0,149400.0,0.336
149600.0,4.147393038198958,149600.0,8.382530268303514,149600.0,0.436,149600.0,0.10099992930000004,149600.0,0.0,149600.0,0.0
149800.0,4.348884158925946,149800.0,8.341369860351824,149800.0,0.436,149800.0,0.10099992930000004,149800.0,0.0,149800.0,0.0
150000.0,4.468498489526715,150000.0,8.31049073892781,150000.0,0.436,150000.0,0.10099992930000004,150000.0,0.0,150000.0,0.0
150200.0,4.559382095714829,150200.0,8.277760500325437,150200.0,0.436,150200.0,0.10099992930000004,150200.0,0.0,150200.0,0.0
150400.0,4.640816391060139,150400.0,8.242786452171567,150400.0,0.436,150400.0,0.10099992930000004,150400.0,0.0,150400.0,0.0
150600.0,4.717987537758931,150600.0,8.205912307133135,150600.0,0.436,150600.0,0.10099992930000004,150600.0,0.0,150600.0,0.336
150800.0,4.791489909385444,150800.0,8.16761279077204,150800.0,0.436,150800.0,0.10099992930000004,150800.0,0.0,150800.0,0.336
151000.0,4.862354127491453,151000.0,8.1274045499789,151000.0,0.436,151000.0,0.10099992930000004,151000.0,0.0,151000.0,0.0
151200.0,4.94604166541129,151200.0,8.129455260603198,151200.0,0.436,151200.0,0.10099992930000004,151200.0,0.84,151200.0,0.0
151400.0,5.0430808441008015,151400.0,8.145580270270965,151400.0,0.436,151400.0,0.10099992930000004,151400.0,0.0,151400.0,0.0
151600.0,5.098324067920343,151600.0,8.145816929773607,151600.0,0.436,151600.0,0.10099992930000004,151600.0,0.0,151600.0,0.0
151800.0,5.133676697213679,151800.0,8.145242183085104,151800.0,0.436,151800.0,0.10099992930000004,151800.0,0.0,151800.0,0.0
152000.0,5.161697951056273,152000.0,8.144874416105308,152000.0,0.436,152000.0,0.10099992930000004,152000.0,0.0,152000.0,0.336
152200.0,5.190762340155279,152200.0,8.146631435207302,152200.0,0.436,152200.0,0.10099992930000004,152200.0,0.0,152200.0,0.336
152400.0,5.217926209762779,152400.0,8.148427894918099,152400.0,0.436,152400.0,0.10099992930000004,152400.0,0.0,152400.0,0.336
152600.0,5.244801844632476,152600.0,8.151753241047157,152600.0,0.436,152600.0,0.10099992930000004,152600.0,0.0,152600.0,0.0
152800.0,5.268652674404486,152800.0,8.154971596357054,152800.0,0.436,152800.0,0.10099992930000004,152800.0,0.0,152800.0,0.0
153000.0,5.29969344286026,153000.0,8.16409498295053,153000.0,0.436,153000.0,0.10099992930000004,153000.0,0.0,153000.0,0.0
153200.0,5.336443570861337,153200.0,8.175959265423712,153200.0,0.436,153200.0,0.10099992930000004,153200.0,0.0,153200.0,0.0
153400.0,5.369839028977618,153400.0,8.18517030476909,153400.0,0.436,153400.0,0.10099992930000004,153400.0,0.0,153400.0,0.0
153600.0,5.399913575761763,153600.0,8.192949942431394,153600.0,0.436,153600.0,0.10099992930000004,153600.0,0.0,153600.0,0.0
153800.0,5.42812912286787,153800.0,8.200804098682413,153800.0,0.436,153800.0,0.10099992930000004,153800.0,0.0,153800.0,0.0
154000.0,5.455849281772325,154000.0,8.209191034389152,154000.0,0.436,154000.0,0.10099992930000004,154000.0,0.0,154000.0,0.0
154200.0,5.477849865635137,154200.0,8.213673460768618,154200.0,0.436,154200.0,0.10099992930000004,154200.0,0.0,154200.0,0.0
154400.0,5.492875787403608,154400.0,8.216636922999795,154400.0,0.436,154400.0,0.10099992930000004,154400.0,0.0,154400.0,0.0
154600.0,5.529956817322603,154600.0,8.225554804521261,154600.0,0.436,154600.0,0.10099992930000004,154600.0,0.0,154600.0,0.0
154800.0,5.63496258348124,154800.0,8.211862758764639,154800.0,0.436,154800.0,0.10099992930000004,154800.0,0.84,154800.0,0.336
155000.0,5.38540724406386,155000.0,8.176279457246551,155000.0,0.0,155000.0,0.10099992930000004,155000.0,0.0,155000.0,0.0
155200.0,5.2229944499904075,155200.0,8.128110318371032,155200.0,0.0,155200.0,0.10099992930000004,155200.0,0.0,155200.0,0.0
155400.0,5.119941254836772,155400.0,8.090384063859293,155400.0,0.0,155400.0,0.10099992930000004,155400.0,0.0,155400.0,0.0
155600.0,5.056370440281582,155600.0,8.063572677923222,155600.0,0.0,155600.0,0.10099992930000004,155600.0,0.0,155600.0,0.0
155800.0,5.002717578770588,155800.0,8.03281195259968,155800.0,0.0,155800.0,0.10099992930000004,155800.0,0.0,155800.0,0.0
156000.0,4.948903964214586,156000.0,7.998316771302855,156000.0,0.0,156000.0,0.10099992930000004,156000.0,0.0,156000.0,0.336
156200.0,4.885447281518141,156200.0,7.949825661253681,156200.0,0.0,156200.0,0.10099992930000004,156200.0,0.84,156200.0,0.336
156400.0,4.825216791920435,156400.0,7.909911125454041,156400.0,0.0,156400.0,0.10099992930000004,156400.0,0.0,156400.0,0.0
156600.0,4.75721945677095,156600.0,7.8573380780377855,156600.0,0.0,156600.0,0.10099992930000004,156600.0,0.0,156600.0,0.0
156800.0,4.698943259276452,156800.0,7.824274120639116,156800.0,0.0,156800.0,0.10099992930000004,156800.0,0.0,156800.0,0.0
157000.0,4.617015554202443,157000.0,7.846839767982083,157000.0,0.0,157000.0,0.10099992930000004,157000.0,0.0,157000.0,0.0
157200.0,4.552047826260203,157200.0,7.852050174405965,157200.0,0.0,157200.0,0.10099992930000004,157200.0,0.0,157200.0,0.336
157400.0,4.513624708320122,157400.0,7.8494206720249595,157400.0,0.0,157400.0,0.10099992930000004,157400.0,0.0,157400.0,0.336
157600.0,4.485727003082554,157600.0,7.847795344842553,157600.0,0.0,157600.0,0.10099992930000004,157600.0,0.0,157600.0,0.336
157800.0,4.463274492439355,157800.0,7.846140455405165,157800.0,0.0,157800.0,0.10099992930000004,157800.0,0.0,157800.0,0.0
158000.0,4.44234008071126,158000.0,7.845405596023673,158000.0,0.0,158000.0,0.10099992930000004,158000.0,0.0,158000.0,0.0
158200.0,4.420333463186196,158200.0,7.84732030430072,158200.0,0.0,158200.0,0.10099992930000004,158200.0,0.0,158200.0,0.0
158400.0,4.401017363795224,158400.0,7.848556030822037,158400.0,0.0,158400.0,0.10099992930000004,158400.0,0.0,158400.0,0.0
158600.0,4.379483258742602,158600.0,7.854122335425413,158600.0,0.0,158600.0,0.10099992930000004,158600.0,0.0,158600.0,0.0
158800.0,4.352556414377422,158800.0,7.8644545950308276,158800.0,0.0,158800.0,0.10099992930000004,158800.0,0.0,158800.0,0.0
159000.0,4.324224963609676,159000.0,7.875969163324422,159000.0,0.0,159000.0,0.10099992930000004,159000.0,0.0,159000.0,0.0
159200.0,4.3031799239825,159200.0,7.882134020843183,159200.0,0.0,159200.0,0.10099992930000004,159200.0,0.0,159200.0,0.0
159400.0,4.282298555292683,159400.0,7.890380806383949,159400.0,0.0,159400.0,0.10099992930000004,159400.0,0.0,159400.0,0.0
159600.0,4.261723906491706,159600.0,7.898573391876574,159600.0,0.0,159600.0,0.10099992930000004,159600.0,0.0,159600.0,0.0
159800.0,4.24398734797775,159800.0,7.905685225696119,159800.0,0.0,159800.0,0.10099992930000004,159800.0,0.0,159800.0,0.336
160000.0,4.22869600911918,160000.0,7.911117559967783,160000.0,0.0,160000.0,0.10099992930000004,160000.0,0.0,160000.0,0.336
160200.0,4.217443162470007,160200.0,7.91439718063812,160200.0,0.0,160200.0,0.10099992930000004,160200.0,0.0,160200.0,0.336
160400.0,4.164794978559661,160400.0,7.9198146116643615,160400.0,0.0,160400.0,0.10099992930000004,160400.0,0.0,160400.0,0.0
160600.0,4.088434005060326,160600.0,7.8920404143980285,160600.0,0.0,160600.0,0.10099992930000004,160600.0,0.0,160600.0,0.0
160800.0,4.007023347943514,160800.0,7.849490775905918,160800.0,0.0,160800.0,0.10099992930000004,160800.0,0.0,160800.0,0.0
161000.0,3.9270914593291395,161000.0,7.8011910284362465,161000.0,0.0,161000.0,0.10099992930000004,161000.0,0.0,161000.0,0.336
161200.0,3.868901629494343,161200.0,7.77111112585194,161200.0,0.0,161200.0,0.10099992930000004,161200.0,0.0,161200.0,0.336
161400.0,3.8227030575149668,161400.0,7.740706479117369,161400.0,0.0,161400.0,0.10099992930000004,161400.0,0.0,161400.0,0.336
161600.0,3.9548869935770967,161600.0,7.707253618631073,161600.0,0.436,161600.0,0.10099992930000004,161600.0,0.0,161600.0,0.0
161800.0,4.196389716912046,161800.0,7.659639768487736,161800.0,0.436,161800.0,0.10099992930000004,161800.0,0.84,161800.0,0.0
162000.0,4.325211419486972,162000.0,7.6190258764794,162000.0,0.436,162000.0,0.10099992930000004,162000.0,0.0,162000.0,0.0
162200.0,4.432059216863044,162200.0,7.564878154396804,162200.0,0.436,162200.0,0.10099992930000004,162200.0,0.0,162200.0,0.0
162400.0,4.5119712966891985,162400.0,7.530503426298879,162400.0,0.436,162400.0,0.10099992930000004,162400.0,0.0,162400.0,0.336
162600.0,4.615604530951773,162600.0,7.553614001017908,162600.0,0.436,162600.0,0.10099992930000004,162600.0,0.0,162600.0,0.336
162800.0,4.693103831931513,162800.0,7.558623892903942,162800.0,0.436,162800.0,0.10099992930000004,162800.0,0.0,162800.0,0.0
163000.0,4.734178148005023,163000.0,7.555576483018046,163000.0,0.436,163000.0,0.10099992930000004,163000.0,0.0,163000.0,0.0
163200.0,4.765202667837259,163200.0,7.55395620678359,163200.0,0.436,163200.0,0.10099992930000004,163200.0,0.0,163200.0,0.0
163400.0,4.794582415861549,163400.0,7.553679686166312,163400.0,0.436,163400.0,0.10099992930000004,163400.0,0.0,163400.0,0.0
163600.0,4.819468979200291,163600.0,7.5529068004785875,163600.0,0.436,163600.0,0.10099992930000004,163600.0,0.0,163600.0,0.0
163800.0,4.8453663072054525,163800.0,7.554173866691849,163800.0,0.436,163800.0,0.10099992930000004,163800.0,0.0,163800.0,0.0
164000.0,4.87102127119127,164000.0,7.556342176241185,164000.0,0.436,164000.0,0.10099992930000004,164000.0,0.0,164000.0,0.0
164200.0,4.896824741717484,164200.0,7.560339956692584,164200.0,0.436,164200.0,0.10099992930000004,164200.0,0.0,164200.0,0.0
164400.0,4.928213837114177,164400.0,7.56770990834919,164400.0,0.436,164400.0,0.10099992930000004,164400.0,0.0,164400.0,0.0
164600.0,4.963979459297479,164600.0,7.579531485610212,164600.0,0.436,164600.0,0.10099992930000004,164600.0,0.0,164600.0,0.0
164800.0,4.994091596975498,164800.0,7.5861232833351,164800.0,0.436,164800.0,0.10099992930000004,164800.0,0.0,164800.0,0.0
165000.0,5.021408614213376,165000.0,7.592908917504925,165000.0,0.436,165000.0,0.10099992930000004,165000.0,0.0,165000.0,0.336
165200.0,5.04801243764271,165200.0,7.5996748985766756,165200.0,0.436,165200.0,0.10099992930000004,165200.0,0.0,165200.0,0.336
165400.0,5.074154212204598,165400.0,7.606591304679052,165400.0,0.436,165400.0,0.10099992930000004,165400.0,0.0,165400.0,0.336
165600.0,5.09397089096371,165600.0,7.609869993550197,165600.0,0.436,165600.0,0.10099992930000004,165600.0,0.0,165600.0,0.336
165800.0,5.108244014795664,165800.0,7.6119929356791705,165800.0,0.436,165800.0,0.10099992930000004,165800.0,0.0,165800.0,0.336
166000.0,5.1438527178775475,166000.0,7.620116379006429,166000.0,0.436,166000.0,0.10099992930000004,166000.0,0.0,166000.0,0.336
166200.0,5.246515522964719,166200.0,7.606171988349547,166200.0,0.436,166200.0,0.10099992930000004,166200.0,0.0,166200.0,0.0
166400.0,5.369825298430831,166400.0,7.570798656510905,166400.0,0.436,166400.0,0.10099992930000004,166400.0,0.0,166400.0,0.0
166600.0,5.496532652870145,166600.0,7.5231074054603875,166600.0,0.436,166600.0,0.10099992930000004,166600.0,0.0,166600.0,0.0
166800.0,5.6027601490374,166800.0,7.483779901389553,166800.0,0.436,166800.0,0.10099992930000004,166800.0,0.0,166800.0,0.336
167000.0,5.50096728824664,167000.0,7.453695462155142,167000.0,0.0,167000.0,0.10099992930000004,167000.0,0.0,167000.0,0.336
